"time","x"
"2016-06-29 10:00:00",0.509921965150652
"2016-06-29 11:00:00",0.518793367339064
"2016-06-29 12:00:00",0.470353709418393
"2016-06-29 13:00:00",0.476228611573744
"2016-06-29 14:00:00",0.458361637540747
"2016-06-29 15:00:00",0.434025562766255
"2016-06-29 16:00:00",0.461535008603354
"2016-06-29 17:00:00",0.449881118516422
"2016-06-29 18:00:00",0.474113263388725
"2016-06-29 19:00:00",0.496853157815476
"2016-06-29 20:00:00",0.501441250942042
"2016-06-29 21:00:00",0.505750610401233
"2016-06-29 22:00:00",0.469698178171876
"2016-06-29 23:00:00",0.515664194974746
"2016-06-30 00:00:00",0.521794235265066
"2016-06-30 01:00:00",0.477269463535001
"2016-06-30 02:00:00",0.485813185281438
"2016-06-30 03:00:00",0.496438373199402
"2016-06-30 04:00:00",0.457372055231831
"2016-06-30 05:00:00",0.466790782961575
"2016-06-30 06:00:00",0.580447969862518
"2016-06-30 07:00:00",0.408855987801601
"2016-06-30 08:00:00",0.533633841150632
"2016-06-30 09:00:00",0.507585466235659
"2016-06-30 10:00:00",0.428198137179171
"2016-06-30 11:00:00",0.482110588300108
"2016-06-30 12:00:00",0.47793649259805
"2016-06-30 13:00:00",0.457216356557582
"2016-06-30 14:00:00",0.472312958110245
"2016-06-30 15:00:00",0.442974011214406
"2016-06-30 16:00:00",0.446304312796802
"2016-06-30 17:00:00",0.447297197521881
"2016-06-30 18:00:00",0.470190417933006
"2016-06-30 19:00:00",0.452950189396067
"2016-06-30 20:00:00",0.478025550217319
"2016-06-30 21:00:00",0.448599473955987
"2016-06-30 22:00:00",0.474282597460913
"2016-06-30 23:00:00",0.464050059822549
"2016-07-01 00:00:00",0.46396183260338
"2016-07-01 01:00:00",0.442399049896959
"2016-07-01 02:00:00",0.408786135827636
"2016-07-01 03:00:00",0.442897800087244
"2016-07-01 04:00:00",0.45573119216039
"2016-07-01 05:00:00",0.459821047938116
"2016-07-01 06:00:00",0.45912710632209
"2016-07-01 07:00:00",0.450980392156862
"2016-07-01 08:00:00",0.33406180509805
"2016-07-01 09:00:00",0.39313042800202
"2016-07-01 10:00:00",0.471449890071654
"2016-07-01 11:00:00",0.444860002955037
"2016-07-01 12:00:00",0.485374223884115
"2016-07-01 13:00:00",0.470274614828602
"2016-07-01 14:00:00",0.443552596604094
"2016-07-01 15:00:00",0.453496621678171
"2016-07-01 16:00:00",0.47813442466173
"2016-07-01 17:00:00",0.493695846874407
"2016-07-01 18:00:00",0.474534466912888
"2016-07-01 19:00:00",0.462730137744682
"2016-07-01 20:00:00",0.47710497542957
"2016-07-01 21:00:00",0.448269366616767
"2016-07-01 22:00:00",0.465087975760231
"2016-07-01 23:00:00",0.514822651989106
"2016-07-02 00:00:00",0.472297763270823
"2016-07-02 01:00:00",0.524030169730765
"2016-07-02 02:00:00",0.439880201248596
"2016-07-02 03:00:00",0.445281598722284
"2016-07-02 04:00:00",0.490083817817414
"2016-07-02 05:00:00",0.436251478667754
"2016-07-02 06:00:00",0.488704042937859
"2016-07-02 07:00:00",0
"2016-07-02 08:00:00",0.443022551931806
"2016-07-02 09:00:00",0.499194089980662
"2016-07-02 10:00:00",0.386420113881923
"2016-07-02 11:00:00",0.468661658477912
"2016-07-02 12:00:00",0.439359637987847
"2016-07-02 13:00:00",0.415671744685356
"2016-07-02 14:00:00",0.482532527849497
"2016-07-02 15:00:00",0.466215681611287
"2016-07-02 16:00:00",0.48516906306026
"2016-07-02 17:00:00",0.437200478354336
"2016-07-02 18:00:00",0.486580132234809
"2016-07-02 19:00:00",0.492129176032841
"2016-07-02 20:00:00",0.480284338316541
"2016-07-02 21:00:00",0.475188945682892
"2016-07-02 22:00:00",0.45538169488255
"2016-07-02 23:00:00",0.502222167540165
"2016-07-03 00:00:00",0.450728853799396
"2016-07-03 01:00:00",0.465824260171634
"2016-07-03 02:00:00",0.438754127955525
"2016-07-03 03:00:00",0.450477020491362
"2016-07-03 04:00:00",0.472470551631933
"2016-07-03 05:00:00",0.460383088582865
"2016-07-03 06:00:00",0.464471710677028
"2016-07-03 07:00:00",0.437093065820121
"2016-07-03 08:00:00",0.391315625544099
"2016-07-03 09:00:00",0.416185104026282
"2016-07-03 10:00:00",0.518903953237994
"2016-07-03 11:00:00",0.437742462851483
"2016-07-03 12:00:00",0.483590619360993
"2016-07-03 13:00:00",0.448597582716851
"2016-07-03 14:00:00",0.490625704000207
"2016-07-03 15:00:00",0.444247258832226
"2016-07-03 16:00:00",0.477815905761315
"2016-07-03 17:00:00",0.494945293179539
"2016-07-03 18:00:00",0.463653700568721
"2016-07-03 19:00:00",0.424587865765412
"2016-07-03 20:00:00",0.486472607251793
"2016-07-03 21:00:00",0.479098111672795
"2016-07-03 22:00:00",0.488904414929381
"2016-07-03 23:00:00",0.470983238772774
"2016-07-04 00:00:00",0.502738331921716
"2016-07-04 01:00:00",0.48669029905596
"2016-07-04 02:00:00",0.442464328542301
"2016-07-04 03:00:00",0.39879762708952
"2016-07-04 04:00:00",0.420313582238499
"2016-07-04 05:00:00",0.460625227033104
"2016-07-04 06:00:00",0.528025138428777
"2016-07-04 07:00:00",0.542249934926593
"2016-07-04 08:00:00",0.4509804
"2016-07-04 09:00:00",0.410811257178008
"2016-07-04 10:00:00",0.478599812246029
"2016-07-04 11:00:00",0.564186327292083
"2016-07-04 12:00:00",0.471246930258915
"2016-07-04 13:00:00",0.46160937583129
"2016-07-04 14:00:00",0.456547389511483
"2016-07-04 15:00:00",0.464390639520117
"2016-07-04 16:00:00",0.490116857696091
"2016-07-04 17:00:00",0.4839859782239
"2016-07-04 18:00:00",0.481070028318461
"2016-07-04 19:00:00",0.429175332661298
"2016-07-04 20:00:00",0.496094972993957
"2016-07-04 21:00:00",0.470517542920708
"2016-07-04 22:00:00",0.445231142010169
"2016-07-04 23:00:00",0.473610400386171
"2016-07-05 00:00:00",0.485247395749905
"2016-07-05 01:00:00",0.437357822423396
"2016-07-05 02:00:00",0.446205366819979
"2016-07-05 03:00:00",0.438937105363151
"2016-07-05 04:00:00",0.505320243345909
"2016-07-05 05:00:00",0.452537384388004
"2016-07-05 06:00:00",0.444229531924306
"2016-07-05 07:00:00",0.46065929538822
"2016-07-05 08:00:00",0.554322799351907
"2016-07-05 09:00:00",0.442024924148898
"2016-07-05 10:00:00",0.396857603188834
"2016-07-05 11:00:00",0.39739593161443
"2016-07-05 12:00:00",0.462692880694316
"2016-07-05 13:00:00",0.403497223521832
"2016-07-05 14:00:00",0.474121739829998
"2016-07-05 15:00:00",0.445158080012524
"2016-07-05 16:00:00",0.464004345483799
"2016-07-05 17:00:00",0.445695571805965
"2016-07-05 18:00:00",0.498315428949294
"2016-07-05 19:00:00",0.469663467345886
"2016-07-05 20:00:00",0.46516704367127
"2016-07-05 21:00:00",0.443833621980249
"2016-07-05 22:00:00",0.437016952454396
"2016-07-05 23:00:00",0.452880238242906
"2016-07-06 00:00:00",0.475344990456336
"2016-07-06 01:00:00",0.422765776284231
"2016-07-06 02:00:00",0.474530146823401
"2016-07-06 03:00:00",0.447315547317475
"2016-07-06 04:00:00",0.470750545961895
"2016-07-06 05:00:00",0.469539960280449
"2016-07-06 06:00:00",0.462426264697603
"2016-07-06 07:00:00",0.471718213769413
"2016-07-06 08:00:00",0.4509804
"2016-07-06 09:00:00",0.4847318810127
"2016-07-06 10:00:00",0.432956973431304
"2016-07-06 11:00:00",0.500252035798182
"2016-07-06 12:00:00",0.473735340928407
"2016-07-06 13:00:00",0.449735226222198
"2016-07-06 14:00:00",0.482746896386373
"2016-07-06 15:00:00",0.472279181776224
"2016-07-06 16:00:00",0.463602208278838
"2016-07-06 17:00:00",0.437745223778407
"2016-07-06 18:00:00",0.502075341546946
"2016-07-06 19:00:00",0.494424533813374
"2016-07-06 20:00:00",0.491270802779674
"2016-07-06 21:00:00",0.448835533789825
"2016-07-06 22:00:00",0.4527733752493
"2016-07-06 23:00:00",0.45645916337315
"2016-07-07 00:00:00",0.447523685222236
"2016-07-07 01:00:00",0.476985582304892
"2016-07-07 02:00:00",0.473919102550747
"2016-07-07 03:00:00",0.468998625554093
"2016-07-07 04:00:00",0.466266057636552
"2016-07-07 05:00:00",0.457399652425487
"2016-07-07 06:00:00",0.432623272832746
"2016-07-07 07:00:00",0.450980392156862
"2016-07-07 08:00:00",0.361514641708016
"2016-07-07 09:00:00",0.450980392156862
"2016-07-07 10:00:00",0.478888302886257
"2016-07-07 11:00:00",0.4722043495871
"2016-07-07 12:00:00",0.466746841367297
"2016-07-07 13:00:00",0.501812141071783
"2016-07-07 14:00:00",0.496964491450719
"2016-07-07 15:00:00",0.463975065949667
